City,Customer Age,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price,Zip Code
Norman,71.0,Pauline Chand,Corporate,0.04,1,2015-10-19,19777,Not Specified,24,0.6,Technology,Small Box,300 Series Non-Flip,Telephones And Communication,562.914,Central,2741,3268.7515,2015-10-21,Regular Air,8.08,Oklahoma,155.99,73071
Moscow,71.0,John Murray,Small Business,0.0,1,2015-10-19,27750,Low,12,0.61,Furniture,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,-212.01,West,3887,769.17,2015-10-23,Delivery Truck,36.61,Idaho,58.14,83843
Farmington,71.0,Matthew Grinstein,Small Business,0.0,1,2015-10-20,27780,Critical,39,0.83,Office Supplies,Wrap Bag,"*Staples* Vletter Openers, 2/Pack","Scissors, Rulers And Trimmers",-30.25,West,3894,147.71,2015-10-20,Regular Air,1.32,New Mexico,3.68,87401
Farmington,71.0,Matthew Grinstein,Small Business,0.02,1,2015-10-20,27780,Critical,18,0.37,Office Supplies,Small Box,Avery 481,Labels,11.92,West,3893,56.41,2015-10-21,Regular Air,0.99,New Mexico,3.08,87401
Hobbs,71.0,Matthew Grinstein,Small Business,0.05,1,2015-10-20,27780,Critical,39,0.44,Technology,Small Pack,"Memorex 80 Minute Cd-R Spindle, 100/Pack",Computer Peripherals,670.11,West,3895,1678.34,2015-10-21,Regular Air,1.99,New Mexico,43.98,88240
Van Buren,71.0,Sheri Gordon,Corporate,0.1,1,2015-10-20,612,Medium,50,0.4,Office Supplies,Small Box,Xerox 1928,Paper,-166.29,South,95,262.87,2015-10-22,Regular Air,6.26,Arkansas,5.28,72956
Van Buren,71.0,Sheri Gordon,Corporate,0.01,1,2015-10-20,612,Medium,43,0.55,Technology,Small Box,6190,Telephones And Communication,881.676,South,96,2531.0875,2015-10-22,Regular Air,2.5,Arkansas,65.99,72956
Crystal Lake,71.0,Grant Carroll,Small Business,0.08,1,2015-10-21,2275,Not Specified,49,0.56,Office Supplies,Wrap Bag,Col-Erase® Pencils With Erasers,Pens & Art Supplies,41.67,Central,330,278.0,2015-10-22,Regular Air,1.17,Illinois,6.08,60014
Albuquerque,71.0,Lisa Hazard,Home Office,0.0,1,2015-10-21,11168,Critical,35,0.47,Furniture,Small Pack,Magna Visual Magnetic Picture Hangers,Office Furnishings,-106.27,West,1545,182.86,2015-10-23,Regular Air,5.72,New Mexico,4.82,87105
Hackensack,71.0,Debra Catini,Small Business,0.0,1,2015-10-21,8065,Medium,17,0.64,Furniture,Medium Box,"Tenex Traditional Chairmats For Medium Pile Carpet, Standard Lip, 36"" X 48""",Office Furnishings,379.28,East,1099,1125.76,2015-10-23,Regular Air,12.23,New Jersey,60.65,7601
Boston,71.0,Damala Kotsonis,Corporate,0.04,1,2015-10-22,31845,Low,36,0.57,Office Supplies,Jumbo Drum,Avanti 1.7 Cu. Ft. Refrigerator,Appliances,807.29,East,4467,3645.12,2015-10-22,Delivery Truck,15.66,Ma,100.98,2210
Lake Jackson,71.0,Philip Brown,Home Office,0.07,1,2015-10-22,55716,High,9,0.81,Office Supplies,Medium Box,High Speed Automatic Electric Letter Opener,"Scissors, Rulers And Trimmers",-767.51,Central,7788,14665.55,2015-10-23,Regular Air,24.49,Texas,1637.53,77566
Laguna Hills,71.0,Jill Matthias,Consumer,0.08,1,2015-10-22,54180,Critical,43,0.59,Office Supplies,Small Pack,Boston 1730 Standup Electric Pencil Sharpener,Pens & Art Supplies,-57.75,West,7575,913.99,2015-10-24,Regular Air,8.99,California,21.38,92653
Newington,71.0,Damala Kotsonis,Corporate,0.05,1,2015-10-22,31845,Low,11,0.39,Office Supplies,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,Paper,28.61,East,4468,114.55,2015-10-29,Regular Air,2.06,Connecticut,10.06,6111
Strongsville,71.0,Steve Nguyen,Consumer,0.0,1,2015-10-23,35712,High,24,0.4,Office Supplies,Small Box,Xerox 1963,Paper,-122.21,East,5008,134.88,2015-10-23,Regular Air,8.16,Ohio,5.28,44136
Winter Springs,71.0,Patrick Ryan,Corporate,0.04,1,2015-10-23,2630,Low,31,0.36,Office Supplies,Wrap Bag,"While You Were Out Pads, 50 Per Pad, 4 X 5 1/4, Green Cycle",Paper,37.14,South,380,146.51,2015-10-23,Regular Air,1.52,Florida,4.73,32708
Mount Vernon,71.0,Logan Haushalter,Corporate,0.07,1,2015-10-23,3559,Medium,34,0.36,Office Supplies,Small Box,"Acco Pressboard Covers With Storage Hooks, 14 7/8"" X 11"", Dark Blue",Binders And Binder Accessories,-117.921,East,520,136.67,2015-10-24,Express Air,5.44,New York,3.81,10550
San Francisco,71.0,Juliana Krohn,Corporate,0.03,1,2015-10-23,47522,High,5,0.38,Office Supplies,Small Box,"#10 White Business Envelopes,4 1/8 X 9 1/2",Envelopes,12.5,West,6679,80.56,2015-10-24,Regular Air,1.39,California,15.67,94110
Strongsville,71.0,Steve Nguyen,Consumer,0.1,1,2015-10-23,35712,High,42,0.46,Technology,Small Box,Gyration Ultra Cordless Optical Suite,Computer Peripherals,1174.02,East,5007,3931.17,2015-10-24,Regular Air,7.18,Ohio,100.97,44136
Belvidere,71.0,Beth Thompson,Corporate,0.09,1,2015-10-23,14372,Critical,34,0.69,Furniture,Jumbo Box,"Sauder Facets Collection Library, Sky Alder Finish",Bookcases,-1059.2,Central,2013,5350.61,2015-10-25,Delivery Truck,60.49,Illinois,170.98,61008
King Of Prussia,71.0,Benjamin Patterson,Corporate,0.01,1,2015-10-23,48902,Medium,7,0.37,Office Supplies,Small Box,Xerox 220,Paper,-28.88,East,6864,53.29,2015-10-25,Regular Air,7.49,Pennsylvania,6.48,19406
Clinton,71.0,Jack O'Briant,Small Business,0.07,1,2015-10-24,30976,High,10,0.42,Technology,Small Pack,"Tdk 4.7Gb Dvd-R Spindle, 15/Pack",Computer Peripherals,48.03,South,4348,403.88,2015-10-24,Regular Air,1.99,Mississippi,40.97,39056
Rose Hill,71.0,Christine Abelman,Corporate,0.01,1,2015-10-24,5378,Critical,6,0.6,Furniture,Small Box,Eldon Expressions Mahogany Wood Desk Collection,Office Furnishings,-11.98,South,749,54.28,2015-10-26,Express Air,5.22,Virginia,6.24,24281
York,71.0,Odella Nelson,Small Business,0.01,1,2015-10-24,53445,High,8,0.59,Office Supplies,Small Pack,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Pens & Art Supplies,-44.33,East,7487,105.95,2015-10-26,Regular Air,8.99,Pennsylvania,11.66,17403
York,71.0,Odella Nelson,Small Business,0.02,1,2015-10-24,53445,High,21,0.4,Office Supplies,Wrap Bag,Acco® Hot Clips™ Clips To Go,Rubber Bands,11.23,East,7488,73.8,2015-10-26,Regular Air,1.35,Pennsylvania,3.29,17403
Marion,71.0,Michelle Arnett,Home Office,0.1,1,2015-10-25,56224,Medium,46,0.4,Office Supplies,Wrap Bag,"Staples Vinyl Coated Paper Clips, 800/Box",Rubber Bands,48.59,Central,7863,339.27,2015-10-25,Regular Air,2.82,Iowa,7.89,52302
Marion,71.0,Michelle Arnett,Home Office,0.04,1,2015-10-25,56224,Medium,9,0.63,Furniture,Jumbo Box,Bevis 36 X 72 Conference Tables,Tables,-153.252,Central,7864,902.024,2015-10-26,Delivery Truck,51.94,Iowa,124.49,52302
Marion,71.0,Michelle Arnett,Home Office,0.01,1,2015-10-25,56224,Medium,32,0.57,Furniture,Jumbo Drum,Bevis Steel Folding Chairs,Chairs & Chairmats,-1115.99,Central,7862,3205.24,2015-10-26,Delivery Truck,74.35,Iowa,95.95,52302
Lincoln Park,71.0,Ricardo Emerson,Corporate,0.06,1,2015-10-25,17831,Critical,34,0.37,Furniture,Small Pack,G.E. Halogen Desk Lamp Bulbs,Office Furnishings,41.31,Central,2453,239.3,2015-10-26,Regular Air,2.83,Michigan,6.98,48146
Rancho Cucamonga,71.0,Dave Kipp,Consumer,0.08,1,2015-10-25,56676,Critical,39,0.4,Office Supplies,Small Box,Xerox 4200 Series Multiuse Premium Copy Paper (20Lb. And 84 Bright),Paper,-107.2,West,7931,206.47,2015-10-26,Regular Air,5.66,California,5.28,91730
Hobart,71.0,Giulietta Baptist,Home Office,0.06,1,2015-10-25,3521,Low,50,0.56,Office Supplies,Wrap Bag,Newell 336,Pens & Art Supplies,28.71,Central,510,204.11,2015-10-27,Regular Air,0.94,Indiana,4.28,46342
Marion,71.0,Michelle Arnett,Home Office,0.01,1,2015-10-25,56224,Medium,35,0.36,Office Supplies,Small Box,"Acco Pressboard Covers With Storage Hooks, 14 7/8"" X 11"", Dark Blue",Binders And Binder Accessories,-117.2655,Central,7861,144.06,2015-10-27,Regular Air,5.44,Iowa,3.81,52302
Greeley,71.0,Anthony Rawles,Small Business,0.0,1,2015-10-25,57861,Medium,40,0.36,Office Supplies,Small Box,Avery Durable Binders,Binders And Binder Accessories,11.322,West,8107,120.15,2015-10-27,Regular Air,1.49,Colorado,2.88,80634
Lincoln Park,71.0,Ricardo Emerson,Corporate,0.0,1,2015-10-25,17831,Critical,38,0.4,Office Supplies,Small Box,Xerox 1947,Paper,-45.75,Central,2454,260.41,2015-10-28,Express Air,5.35,Michigan,5.98,48146
Chesapeake,71.0,Katherine Hughes,Consumer,0.0,1,2015-10-26,16197,Critical,23,0.4,Office Supplies,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" X 7""",Paper,67.23,South,2251,218.71,2015-10-26,Express Air,2.15,Virginia,9.11,23320
Jackson,71.0,Jennifer Jackson,Home Office,0.05,1,2015-10-26,55171,High,43,0.36,Office Supplies,Small Box,Xerox 196,Paper,-182.71,South,7696,260.6,2015-10-26,Regular Air,7.96,Mississippi,5.78,39212
Chesapeake,71.0,Katherine Hughes,Consumer,0.08,1,2015-10-26,16197,Critical,19,0.4,Office Supplies,Small Box,Xerox 1972,Paper,-58.16,South,2252,103.68,2015-10-27,Regular Air,5.85,Virginia,5.28,23320
Jackson,71.0,Jennifer Jackson,Home Office,0.06,1,2015-10-26,55171,High,29,0.68,Technology,Small Box,Belkin 105-Key Black Keyboard,Computer Peripherals,-14.04,South,7695,575.89,2015-10-27,Regular Air,4.0,Mississippi,19.98,39212
Beckley,71.0,Jim Karlsson,Small Business,0.03,1,2015-10-26,32871,High,14,0.56,Technology,Jumbo Drum,Panasonic Kx-P1150 Dot Matrix Printer,Office Machines,179.05,East,4618,2151.08,2015-10-28,Delivery Truck,17.85,West Virginia,145.45,25801
Beckley,71.0,Jim Karlsson,Small Business,0.04,1,2015-10-26,32871,High,9,0.64,Technology,Small Box,Micro Innovations 104 Keyboard,Computer Peripherals,-57.65,East,4617,107.92,2015-10-28,Regular Air,6.5,West Virginia,10.97,25801
Newton,71.0,Jim Karlsson,Small Business,0.0,1,2015-10-26,32871,High,42,0.77,Technology,Small Box,Microsoft Internet Keyboard,Computer Peripherals,9.72,Central,4619,939.77,2015-10-29,Express Air,4.0,Kansas,20.97,67114
Wichita Falls,71.0,Gary Zandusky,Home Office,0.06,1,2015-10-26,39269,Low,16,0.36,Technology,Small Pack,Accessory1,Telephones And Communication,107.505,Central,5547,464.695,2015-11-02,Regular Air,2.5,Texas,35.99,76308
Atascadero,71.0,Darren Budd,Home Office,0.03,1,2015-10-27,17700,Critical,20,0.6,Furniture,Small Box,Eldon Expressions Mahogany Wood Desk Collection,Office Furnishings,-530.68,West,2439,2305.75,2015-10-28,Regular Air,35.0,California,113.64,93422
Vancouver,71.0,Clay Cheatham,Small Business,0.07,1,2015-10-27,16132,Medium,26,0.36,Office Supplies,Small Box,Acco D-Ring Binder W/Dubllock®,Binders And Binder Accessories,169.439,West,2232,519.96,2015-10-28,Regular Air,2.99,Washington,21.38,98661
Bullhead City,71.0,Quincy Jones,Corporate,0.1,1,2015-10-27,18918,Not Specified,7,0.36,Technology,Medium Box,"Polycom Soundstation Ex Audio-Conferencing Telephone, Black",Office Machines,-221.7804,West,2617,6362.94,2015-10-28,Regular Air,13.99,Arizona,999.99,86442
Concord,71.0,Frank Atkinson,Corporate,0.01,1,2015-10-27,51556,High,10,0.59,Office Supplies,Small Pack,Barrel Sharpener,Pens & Art Supplies,-24.21,East,7229,45.69,2015-10-29,Express Air,4.17,New Hampshire,3.57,3301
La Quinta,71.0,Janet Martin,Corporate,0.01,1,2015-10-27,23395,Medium,31,0.54,Technology,Small Pack,"80 Minute Cd-R Spindle, 100/Pack - Staples",Computer Peripherals,376.47,West,3272,1296.46,2015-10-29,Regular Air,1.99,California,39.48,92253
Ponca City,71.0,Ritsa Hightower,Corporate,0.08,1,2015-10-27,1345,Low,24,0.62,Furniture,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",Bookcases,-120.85,Central,205,2443.85,2015-10-31,Delivery Truck,35.84,Oklahoma,100.98,74601
Sparks,71.0,Darren Koutras,Consumer,0.0,1,2015-10-28,8289,Low,38,0.38,Office Supplies,Small Box,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Binders And Binder Accessories,53.312,West,1133,572.74,2015-10-28,Regular Air,7.17,Nevada,14.45,89431
Mason,71.0,Lindsay Shagiari,Home Office,0.1,1,2015-10-28,21634,Not Specified,8,0.58,Office Supplies,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Appliances,-314.61,East,3001,1611.73,2015-10-29,Delivery Truck,68.02,Ohio,208.16,45040
South Burlington,72.0,Paul Knutson,Corporate,0.07,1,2015-10-28,41504,Critical,20,0.6,Office Supplies,Small Box,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Storage & Organization,-30.2,East,5848,302.94,2015-10-30,Regular Air,5.8,Vermont,15.51,5403
Duxbury,72.0,Alan Shonely,Small Business,0.02,1,2015-10-28,23428,High,41,0.39,Office Supplies,Small Box,Xerox 1991,Paper,234.68,East,3280,980.95,2015-10-30,Regular Air,8.18,Ma,22.84,2331
Cliffside Park,72.0,Ben Peterman,Corporate,0.01,1,2015-10-28,38912,Low,46,0.79,Technology,Small Box,Adesso Programmable 142-Key Keyboard,Computer Peripherals,608.9,East,5477,6943.94,2015-10-30,Regular Air,4.0,New Jersey,152.48,7010
Hobbs,72.0,Matthew Grinstein,Small Business,0.1,1,2015-10-28,43104,High,50,0.37,Technology,Jumbo Drum,Hewlett-Packard Deskjet 3820 Color Inkjet Printer,Office Machines,1676.7,West,6081,4648.52,2015-10-31,Delivery Truck,14.0,New Mexico,100.97,88240
Mason,72.0,Lindsay Shagiari,Home Office,0.07,1,2015-10-28,21634,Not Specified,1,0.38,Technology,Medium Box,Polycom Viewstation™ Adapter H323 Videoconferencing Unit,Office Machines,-4017.6165,East,3002,1946.55,2015-10-31,Regular Air,13.99,Ohio,1938.02,45040
Saint Paul,71.0,Chad Sievert,Corporate,0.1,1,2015-10-28,9861,Low,47,0.55,Office Supplies,Small Pack,Boston 16701 Slimline Battery Pencil Sharpener,Pens & Art Supplies,6.6,Central,1353,706.68,2015-11-01,Regular Air,5.45,Minnesota,15.94,55106
Seymour,72.0,Ben Peterman,Corporate,0.02,1,2015-10-28,38912,Low,26,0.57,Technology,Small Box,T193,Telephones And Communication,310.185,East,5478,1514.9635,2015-11-04,Regular Air,4.99,Connecticut,65.99,6478
Peoria,72.0,Cindy Chapman,Consumer,0.05,1,2015-10-29,16864,Not Specified,42,0.63,Furniture,Jumbo Box,"Chromcraft 48"" X 96"" Racetrack Double Pedestal Table",Tables,1881.76,West,2342,12837.11,2015-10-29,Delivery Truck,43.57,Arizona,320.64,85345
Easton,72.0,Duane Benoit,Home Office,0.09,1,2015-10-29,47971,High,24,0.41,Furniture,Small Box,"Eldon® 300 Class™ Desk Accessories, Black",Office Furnishings,-53.06,East,6738,113.43,2015-10-30,Regular Air,5.32,Pennsylvania,4.95,18040
Woodridge,72.0,Carlos Soltero,Small Business,0.04,1,2015-10-29,26116,Critical,36,0.37,Office Supplies,Small Box,Computer Printout Paper With Letter-Trim Perforations,Paper,81.71,Central,3649,697.41,2015-10-30,Regular Air,9.03,Illinois,18.97,60517
Potomac,72.0,Barry Gonzalez,Consumer,0.04,1,2015-10-29,40672,Low,16,0.62,Furniture,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",Bookcases,-159.21,East,5730,1617.91,2015-10-31,Delivery Truck,35.84,Maryland,100.98,20854
Friendswood,72.0,Jeremy Ellison,Small Business,0.04,1,2015-10-29,18531,Critical,50,0.6,Furniture,Jumbo Drum,"Global Stack Chair Without Arms, Black",Chairs & Chairmats,-250.55,Central,2565,1298.81,2015-10-31,Delivery Truck,14.36,Texas,25.98,77546
Ossining,72.0,Pamela Stobb,Consumer,0.02,1,2015-10-29,3014,Not Specified,13,0.4,Office Supplies,Small Box,Ibico Hi-Tech Manual Binding System,Binders And Binder Accessories,1314.389,East,446,4002.14,2015-10-31,Regular Air,19.99,New York,304.99,10562
Westlake,72.0,Harold Ryan,Home Office,0.05,1,2015-10-29,41378,Not Specified,42,0.5,Technology,Small Pack,"Verbatim Dvd-Ram, 5.2Gb, Rewritable, Type 1, Ds",Computer Peripherals,433.34,East,5832,1264.17,2015-10-31,Regular Air,1.99,Ohio,29.89,44145
Westlake,72.0,Harold Ryan,Home Office,0.03,1,2015-10-29,41378,Not Specified,30,0.69,Furniture,Jumbo Drum,Office Star - Ergonomic Mid Back Chair With 2-Way Adjustable Arms,Chairs & Chairmats,446.26,East,5831,5454.51,2015-11-01,Delivery Truck,30.0,Ohio,180.98,44145
Ozark,72.0,Helen Andreada,Corporate,0.01,1,2015-10-30,15872,Not Specified,48,0.57,Office Supplies,Jumbo Drum,Avanti 1.7 Cu. Ft. Refrigerator,Appliances,1481.67,Central,2199,5198.12,2015-10-30,Delivery Truck,15.66,Mo,100.98,65721
La Vergne,72.0,Amy Hunt,Small Business,0.07,1,2015-10-30,43653,High,3,0.4,Office Supplies,Wrap Bag,Acco® Hot Clips™ Clips To Go,Rubber Bands,-3.96,South,6162,10.62,2015-10-30,Regular Air,1.35,Tennessee,3.29,37086
La Vergne,72.0,Amy Hunt,Small Business,0.0,1,2015-10-30,43653,High,39,0.56,Office Supplies,Small Pack,Acme Galleria® Hot Forged Steel Scissors With Colored Handles,"Scissors, Rulers And Trimmers",2.02,South,6163,666.4,2015-10-31,Express Air,7.42,Tennessee,15.73,37086
Ozark,72.0,Helen Andreada,Corporate,0.1,1,2015-10-30,15872,Not Specified,19,0.36,Office Supplies,Small Box,Xerox 1893,Paper,23.94,Central,2201,718.41,2015-10-31,Regular Air,17.48,Mo,40.99,65721
Woodland,72.0,Denny Ordway,Small Business,0.0,1,2015-10-30,17510,Critical,28,0.38,Office Supplies,Small Box,Park Ridge™ Embossed Executive Business Envelopes,Envelopes,226.4,West,2414,462.12,2015-10-31,Regular Air,1.39,California,15.57,95695
West Des Moines,72.0,Sanjit Chand,Home Office,0.0,1,2015-10-30,53536,High,5,0.71,Furniture,Jumbo Box,Bevis Round Conference Room Tables And Bases,Tables,-234.594,Central,7503,1015.4,2015-11-01,Delivery Truck,56.2,Iowa,179.29,50265
West Des Moines,72.0,Sanjit Chand,Home Office,0.1,1,2015-10-30,53536,High,35,0.51,Furniture,Small Box,"Seth Thomas 12"" Clock W/ Goldtone Case",Office Furnishings,109.16,Central,7502,738.69,2015-11-01,Regular Air,7.58,Iowa,22.98,50265
Kingsville,72.0,Ivan Liston,Consumer,0.01,1,2015-10-30,17061,Critical,28,0.56,Office Supplies,Wrap Bag,Newell 340,Pens & Art Supplies,10.01,Central,2361,80.53,2015-11-01,Regular Air,0.7,Texas,2.88,78363
Anderson,72.0,Carlos Soltero,Consumer,0.1,1,2015-10-30,30499,High,16,0.36,Office Supplies,Small Box,Wausau Papers Astrobrights® Colored Envelopes,Envelopes,5.66,Central,4282,92.06,2015-11-01,Regular Air,2.5,Indiana,5.98,46016
Anderson,72.0,Carlos Soltero,Consumer,0.01,1,2015-10-30,30499,High,33,0.55,Office Supplies,Wrap Bag,Newell 312,Pens & Art Supplies,42.34,Central,4283,199.62,2015-11-01,Regular Air,1.2,Indiana,5.84,46016
Ozark,72.0,Helen Andreada,Corporate,0.0,1,2015-10-30,15872,Not Specified,23,0.38,Office Supplies,Small Box,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Paper,-27.49,Central,2200,188.53,2015-11-01,Regular Air,5.96,Mo,7.35,65721
La Vergne,72.0,Amy Hunt,Small Business,0.06,1,2015-10-30,43653,High,10,0.57,Office Supplies,Small Box,"Multi-Use Personal File Cart And Caster Set, Three Stacking Bins",Storage & Organization,1.45,South,6164,351.3,2015-11-01,Regular Air,8.22,Tennessee,34.76,37086
Fresno,72.0,Brendan Murry,Corporate,0.05,1,2015-10-30,26306,Low,39,0.75,Furniture,Jumbo Box,O'Sullivan Living Dimensions 3-Shelf Bookcases,Bookcases,-737.41,West,3675,7725.66,2015-11-03,Delivery Truck,55.96,California,200.98,93727
Vineland,72.0,Erica Hernandez,Small Business,0.09,1,2015-10-30,48706,Low,28,0.38,Office Supplies,Wrap Bag,Oic Thumb-Tacks,Rubber Bands,-2.81,East,6839,31.2,2015-11-03,Regular Air,0.7,New Jersey,1.14,8360
Montclair,72.0,Brendan Murry,Corporate,0.0,1,2015-10-30,26306,Low,15,0.79,Furniture,Large Box,Hon 2111 Invitation™ Series Corner Table,Tables,-505.984479,East,3676,2567.64,2015-11-04,Regular Air,69.0,New Jersey,209.37,7042
Waltham,72.0,Erica Hernandez,Small Business,0.09,1,2015-10-30,48706,Low,18,0.37,Office Supplies,Small Box,"Array® Parchment Paper, Assorted Colors",Paper,-130.96,East,6840,132.78,2015-11-06,Regular Air,11.15,Ma,7.28,2451
Coral Springs,72.0,Henia Zydlo,Home Office,0.08,1,2015-10-31,48423,High,49,0.38,Office Supplies,Small Box,"#10- 4 1/8"" X 9 1/2"" Recycled Envelopes",Envelopes,-172.32,South,6795,414.11,2015-10-31,Regular Air,8.29,Florida,8.74,33065
Amarillo,72.0,Darren Budd,Corporate,0.1,1,2015-10-31,9350,Critical,13,0.65,Furniture,Jumbo Box,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Bookcases,-432.54,Central,1285,1735.94,2015-11-01,Delivery Truck,53.48,Texas,140.98,79109
Jeffersonville,72.0,Guy Armstrong,Corporate,0.02,1,2015-10-31,37185,High,8,0.58,Office Supplies,Wrap Bag,12 Colored Short Pencils,Pens & Art Supplies,-13.27,Central,5223,23.19,2015-11-01,Regular Air,2.4,Indiana,2.6,47130
Palm Beach Gardens,72.0,Jill Fjeld,Home Office,0.02,1,2015-10-31,59492,Not Specified,25,0.37,Office Supplies,Small Box,Xerox 1997,Paper,-153.75,South,8326,170.4,2015-11-01,Regular Air,10.05,Florida,6.48,33403
Salem,72.0,Catherine Glotzbach,Home Office,0.06,1,2015-10-31,23585,Critical,44,0.58,Office Supplies,Wrap Bag,Newell 320,Pens & Art Supplies,4.59,West,3301,192.78,2015-11-01,Regular Air,1.6,Oregon,4.28,97301
Amarillo,72.0,Darren Budd,Corporate,0.1,1,2015-10-31,9350,Critical,2,0.64,Furniture,Medium Box,"Tenex Traditional Chairmats For Medium Pile Carpet, Standard Lip, 36"" X 48""",Office Furnishings,-210.7835,Central,1286,337.6,2015-11-02,Regular Air,19.99,Texas,172.99,79109
Eagle,72.0,Darren Powers,Corporate,0.0,1,2015-11-01,32325,Critical,45,0.51,Furniture,Small Box,"Seth Thomas 12"" Clock W/ Goldtone Case",Office Furnishings,189.28,West,4544,1103.73,2015-11-02,Regular Air,7.58,Idaho,22.98,83616
Peoria,72.0,Carlos Daly,Corporate,0.04,1,2015-11-01,53990,Not Specified,44,0.57,Technology,Small Box,T18,Telephones And Communication,1411.029,Central,7548,4263.9315,2015-11-02,Regular Air,2.5,Illinois,110.99,61604
